topic-id,iteration,cord-id,judgement
6,1.0,qi7l4beq,0
6,2.0,qjab20j6,2
6,2.0,qjma4rsp,2
6,2.0,qko8md3w,0
6,1.0,qvn33l36,0
6,2.0,qw5ly6rl,2
6,1.5,qx0mpjwx,2
6,2.0,qxlac437,2
6,1.0,r2dxldi3,2
6,1.0,r34d0rx7,2
6,1.0,r3nd2b5v,1
6,1.5,r54ksiy3,1
6,1.5,r8ghn9z0,2
6,1.5,r9gtw3cl,0
6,1.5,rbblg4pu,1
6,2.0,rc5nksxf,0
6,1.5,rh88lod0,0
6,1.5,ri7v2ka3,0
6,1.0,rjutqtn5,0
6,2.0,rkkhv4mw,2
6,1.5,rqt8mt5d,0
6,0.5,rtybezro,0
6,2.0,ru12o0x5,2
6,0.5,rvg5elrc,1
6,0.5,rxv5lgq8,0
6,1.5,s4d442kx,2
6,2.0,s4ef9qob,0
6,1.5,s4kfza3o,2
6,1.0,s7uqawbd,2
6,1.0,sbd4xrj6,1
6,0.5,sflu2was,0
6,1.0,shlhreve,0
6,1.0,si1yyg5e,2
6,1.0,sjrnu3f3,0
6,1.0,slejus63,0
6,1.5,smpfp34k,1
6,0.5,sn72mkzq,1
6,2.0,sqrn6kjy,0
6,0.5,st5idleq,2
6,1.0,std4jddn,0
6,1.5,stnjl8f8,0
6,1.0,su7f5ges,2
6,0.5,szsb1oan,0
6,1.5,t0fqyezl,1
6,0.5,t1wpujpm,0
6,1.0,t4mrbo5k,2
6,2.0,t549rf3o,0
6,0.5,t624zyyc,0
6,2.0,t6rs1i7b,2
6,1.0,t6zf5k99,0
6,1.0,t8azymo7,1
6,1.0,t98ed1gb,1
6,1.0,t9tshi2c,0
6,2.0,tih33rys,2
6,2.0,tjy7f9rk,0
6,1.0,tm3loeir,0
6,1.0,tmitwvz0,0
6,2.0,tnrl9pyu,0
6,1.0,to3wn7yj,0
6,1.0,trvleobp,1
6,2.0,tsje2x90,2
6,1.0,tuas2tgd,0
6,0.5,tun1ndt4,0
6,1.0,tv9xsned,0
6,1.0,tw7wgpsi,2
6,2.0,twk5kvd3,2
6,1.5,txt4jiy8,2
6,1.5,u1i5onqr,0
6,1.0,u2uswgy3,2
6,1.0,u3gmpklc,0
6,2.0,u4s23x1r,0
6,0.5,u6b8iwr0,0
6,1.0,u6y2lqq0,0
6,1.0,u7zxlgxz,2
6,1.5,ucwuptgg,0
6,1.5,udtj0lom,0
6,2.0,ueu3leg8,0
6,1.0,uj0i2anr,2
6,2.0,um70ket2,2
6,1.5,usaxa66c,0
6,1.5,uutap3da,0
6,1.5,uwe7ueu5,0
6,2.0,uwsmsp03,0
6,2.0,uyanxn0f,2
6,0.5,v02fs28k,2
6,2.0,v1ei9im8,2
6,1.5,v5qb41c1,1
6,1.0,v92f17b6,0
6,1.0,va4t15mb,2
6,0.5,vahd59z8,0
6,1.0,vby3aan7,0
6,2.0,vf3vexi1,2
6,2.0,vf93zmtp,2
6,2.0,vfq5ft08,2
6,1.5,vg1vvm6f,0
6,1.0,vh4fbrn4,0
6,1.5,vjefplpt,1
6,1.0,vlqd192g,2
6,1.0,vn9e5nm3,0
6,1.0,vnnnevrl,2
6,1.5,vof63qat,2
6,1.0,vou46eie,2
6,1.5,vsinwqnr,0
6,1.0,vsswxwdi,1
6,2.0,vt8w7z01,0
6,1.0,vtcf4hv2,1
6,1.5,vwbpkpxd,0
6,1.0,vwf2djd4,1
6,1.5,w11wop27,2
6,2.0,w1e60xds,0
6,1.5,w8dfhxyt,1
6,2.0,wbhuafmp,2
6,1.0,we62087x,0
6,0.5,wefj7is3,1
6,1.5,wezrs7gc,1
6,2.0,wfy5kz63,0
6,2.0,wg7cpimw,0
6,1.0,whyo2foq,1
6,2.0,wimsktta,2
6,1.5,wlat2rrl,0
6,1.5,wow01j26,1
6,1.0,wp5zwjlr,0
6,1.0,wq5zqzvv,2
6,2.0,wu9hdojg,0
6,1.5,wuvry51z,2
6,1.0,wvx6q999,0
6,1.5,wyz5jyjh,2
6,0.5,wztm0rbx,0
6,2.0,x0nuv9bv,0
6,1.5,x6s34z1s,2
6,2.0,x7xqli3g,2
6,1.0,xekv4fl9,0
6,1.0,xfjexm5b,0
6,1.5,xgm2bagg,1
6,1.0,xhpv783y,1
6,1.5,xl2u8asv,2
6,1.5,xlrf3dxx,0
6,1.5,xn11xd78,0
6,1.0,xn59h5d0,0
6,2.0,xph08fwv,1
6,1.5,xpog0gpa,1
6,1.0,xqphom6x,1
6,2.0,xr4g78b5,2
6,0.5,xuczplaf,0
6,1.5,xv176sgy,0
6,0.5,xwjtjopl,0
6,1.0,xy5swlyi,1
6,1.0,y2zcwcic,0
6,1.5,y4uo7o8g,0
6,1.0,y691hark,0
6,2.0,y7pvj2l1,2
6,2.0,y7qqev4j,2
6,1.0,yb5kf0u2,0
6,1.5,yetjd5g5,0
6,1.0,yf5g53a9,0
6,2.0,yfyd2ysn,2
6,1.5,yi6yu5l1,0
6,1.0,yj9tfemw,1
6,2.0,ym0w4yn4,2
6,2.0,ym73y41t,0
6,1.0,ymdi0sed,2
6,0.5,yp8jitqh,2
6,0.5,yqc43a5t,0
6,1.5,yrqcyboo,1
6,0.5,ys6s9rps,0
6,1.5,yu89n6rq,0
6,2.0,ywwg00jj,0
6,1.0,yx99kks6,0
6,0.5,yxm0f6zn,0
6,0.5,yy7abob9,1
6,2.0,z0sbztkw,0
6,0.5,z470rn66,0
6,1.5,z4l3pk23,2
6,2.0,z5dy8kxf,2
6,2.0,z5itakx6,2
6,0.5,z7r45291,0
6,1.0,zaaraiy7,0
6,0.5,ze8bdzkb,0
6,1.5,zij2wbzs,0
6,0.5,zio8yhuy,0
6,2.0,zlhu1jit,2
6,0.5,zndtddty,0
6,1.5,zpaqd5vd,0
6,1.0,zph6r4il,0
6,1.0,zqsy6r4i,2
6,1.0,ztcyvsoi,1
6,2.0,ztsvzysq,2
6,1.0,zuedsaqg,0
6,1.0,zwbn44gz,1
6,0.5,zyecue78,0
7,1.5,06vc2y9y,0
7,0.5,07qsm5pv,2
7,1.5,0mmtcbof,0
7,1.5,0nh58odf,0
7,1.5,0nhgxoim,0
7,1.5,0pq59s73,0
7,2.0,0qw0t78s,0
7,2.0,0smnl70i,0
7,1.5,0te5ybjv,2
7,1.0,0ti403i4,0
7,0.5,0vqe58hu,0
7,1.0,0y22emfh,0
7,2.0,15rcq4sh,2
7,1.5,15rtwl26,0
7,0.5,18x4ann5,0
7,1.0,19h2i631,0
7,1.5,1av38egi,0
7,2.0,1e3n1bfy,0
7,1.0,1ei79lna,0
7,1.0,1i6s65xm,0
7,1.5,1irbbc1l,0
7,1.5,1qniriu0,0
7,1.5,1s0exznp,2
7,1.5,1vimqhdp,0
7,1.0,1w8epdht,0
7,1.5,22f04uqe,0
7,1.5,23x0btii,0
7,2.0,26ey3fm8,0
7,1.5,27unytp6,0
7,1.5,2bbcl08w,0
7,0.5,2bfazvwo,2
7,1.0,2inlyd0t,0
7,0.5,2kg967bh,0
7,1.5,2maferew,0
7,1.0,2mhhtpcr,0
7,1.5,2qj2rrgd,0
7,1.5,2qjwktfw,0
7,2.0,2s4v4gkj,0
7,1.5,2sr6ds4r,0
7,1.0,2t8guaka,0
7,0.5,2u16otbf,0
7,1.0,2wt5z9r1,0
7,1.0,3114rz8f,0
7,1.0,37l48ch4,0
7,1.5,38d6gb7o,0
7,0.5,39frq3ky,1
7,1.5,3deg1upi,0
7,1.0,3doc40hx,0
7,2.0,3dpt63iq,0
7,1.0,3e6u4aza,0
7,2.0,3g67hjk8,2
7,0.5,3g75spkc,2
7,1.5,3go7thqh,0
7,1.5,3gt3vlev,0
7,1.0,3ou5gg0w,2
7,1.5,3q2bj7cr,0
7,1.5,3qky7l9k,2
7,1.0,3rhdxzj3,0
7,1.0,3svnvozz,0
7,1.0,42sx52tn,0
7,1.0,4989atst,0
7,1.0,4aps0kvp,0
7,1.0,4ctnup7c,0
7,2.0,4dz0ytwd,2
7,1.5,4fz79wzf,0
7,0.5,4fzyu8z7,2
7,1.0,4gpq5syb,0
7,1.5,4ikzvnmv,0
7,2.0,4jeaqqn9,2
7,1.0,4lhneceo,0
7,0.5,4mj7n0ax,0
7,1.0,4mqxa2nw,0
7,1.5,4nmc356g,0
7,1.0,4txctk7k,0
7,1.0,4x9qr8qx,0
7,2.0,4xcxajlq,2
7,0.5,4zzu7480,0
7,0.5,5148p1nx,2
7,1.0,51nysjcp,0
7,2.0,53elkc79,2
7,1.0,576xiuz8,0
7,1.5,5afkr3uy,0
7,1.0,5dqhhzff,0
7,1.0,5ekdfers,0
7,1.5,5ex12eun,0
7,0.5,5g0st8w3,0
7,0.5,5jtzt8um,0
7,1.0,5nyoxono,0
7,2.0,5ofx84mw,2
7,1.5,5trqi9tp,0
7,2.0,5vt9orsg,0
7,0.5,613j97y9,0
7,1.5,62riomdu,0
7,1.5,660ul4fb,0
7,1.0,662pfa61,0
7,1.5,679qfp2s,0
7,2.0,68193u0a,0
7,1.5,687z60j4,2
7,1.0,68sbqdi3,0
7,1.5,69vtpulx,0
7,0.5,6alsigxk,0
7,2.0,6bb3chgl,0
7,1.0,6ea6gz9s,0
7,1.5,6fvbd9ln,0
7,1.0,6hep2lin,2
7,1.0,6ji8dkkz,0
7,1.5,6jjnhhot,0
7,1.5,6kq92nlx,0
7,1.0,6kuigenh,0
7,1.0,6l25y6fw,0
7,1.5,6mdimxnk,0
7,1.0,6op0osek,0
7,1.5,6x8hpdg0,2
7,1.5,6xkfpnaa,0
7,1.5,71trm8pq,0
7,0.5,7atoko6c,2
7,1.5,7bgerq3r,0
7,0.5,7d5q0g0s,0
7,1.5,7edmbp1o,0
7,1.5,7iiepicz,0
7,1.0,7qcoxl81,0
7,1.0,7r6m6f6c,0
7,1.5,7t8yx6ts,0
7,1.0,7tkvl894,0
7,1.0,7vi3xtx6,0
7,1.0,7vrm081c,0
7,1.0,7wdcfe1d,0
7,1.0,83f0ruku,0
7,1.5,83n6zx29,0
7,2.0,86kslari,2
7,1.5,89chb90n,0
7,2.0,8a1cia8s,0
7,2.0,8b9qjk7k,0
7,2.0,8cg5yj20,2
7,0.5,8gncbgot,2
7,0.5,8ixb8y3j,0
7,2.0,8kezr83s,2
7,1.5,8l1vfsbc,0
7,1.5,8lk0omma,0
7,1.5,8lud7tqx,0
7,1.0,8mx5kowl,2
7,2.0,8o884nyp,0
7,1.5,8pf7mdd5,0
7,1.0,8pyk158n,0
7,2.0,8qauo907,0
7,1.0,8ruux4sw,0
7,1.5,8yiyj28w,0
7,1.0,9032hh5c,0
7,2.0,931sco95,0
7,1.0,94u821us,0
7,0.5,9595vm0k,2
7,1.5,95kpbpj5,2
7,1.5,95zjnp77,0
7,2.0,963oy9e1,0
7,1.5,9bi6pobg,0
7,2.0,9iwjtwyx,2
7,1.5,9lswjro2,0
7,1.5,9oilxgdh,0
7,1.0,9p4rky4c,0
7,1.5,9q3f4w6u,0
7,1.5,9quf59td,0
7,1.0,9yiollf6,0
7,1.0,9zgc6xrb,2
7,1.5,a5udnv5f,0
7,1.5,a9clzlzb,2
7,1.5,abn1i3ir,0
7,2.0,acwkh6ed,0
7,1.0,aeogp8c7,0
7,1.5,aeuy92bx,0
7,1.5,agkx5skn,0
7,1.0,aidfzzpw,2
7,2.0,ax9btc74,2
7,1.5,azs4p56f,0
7,1.5,b05qpb7d,0
7,1.0,b1fzmxdg,0
7,1.5,b21szgvy,0
7,1.0,b2znv6pa,0
7,1.5,b518n9dx,0
7,1.5,b5329o75,0
7,2.0,b5l6epy3,0
7,1.0,b8j2hn9w,0
7,1.5,belin2jq,0
7,1.0,bpm5llgf,0
7,1.5,bq9yhujp,0
7,1.5,bqount8a,0
7,1.0,brteb985,0
7,0.5,bt4oi1xf,2
7,1.0,bt5857p3,0
7,0.5,bu23sw08,0
7,1.5,bv4dh9eu,0
7,2.0,c4cs14ja,0
7,0.5,c87bbwmm,0
7,1.5,c9ow1q5c,0
7,1.0,c9we3q6b,0
7,2.0,cbamxdyj,0
7,1.0,cfdhxey1,0
7,1.0,cfpxtfq6,0
7,1.5,chcbiott,0
7,2.0,cja8i0hw,0
7,1.5,cobrl3dl,0
7,1.5,covnpc8z,0
7,1.5,ctd9sutv,0
7,0.5,cxt9oq0j,0
7,2.0,d5grte5y,0
7,2.0,d7eishmm,0
7,1.0,d82fu54r,0
7,1.0,dcui85lw,0
7,1.5,ddcax3x6,0
7,1.5,dkp0fwe3,0
7,1.0,dlmzcl9g,0
7,0.5,dm8yl4xu,1
7,1.0,dmmoiiqp,0
7,1.0,dptgg05n,2
7,1.0,drj3al9t,0
7,1.0,dsmne0xd,0
7,1.5,dumoghqr,0
7,1.5,dvbgbrvo,0
7,1.0,dxbvfwqu,0
7,2.0,dzkf7c7l,0
7,0.5,dzmw20fq,0
7,2.0,e1k8dhki,0
7,1.5,e1lurgj8,0
7,2.0,e46whqk9,0
7,1.0,e58jd3ac,0
7,2.0,e74x31ev,0
7,1.5,e7ic2pnc,0
7,2.0,ealtthqc,2
7,1.0,eaug5huv,0
7,2.0,ebqq8x8a,0
7,1.0,efarquxn,0
7,1.0,eiobmxp2,2
7,1.5,elp21kda,0
7,2.0,enir91hn,2
7,1.0,epcel2ez,0
7,2.0,epd1zeif,2
7,1.5,eqwjtroi,0
7,1.5,eqwxkwqa,0
7,1.0,evy1neal,0
7,2.0,ewcv8m06,2
7,1.5,exr3sv79,0
7,1.5,f4hj35dr,0
7,1.0,f814ndtp,0
7,1.0,faec051u,0
7,1.0,fbuegmb5,0
7,2.0,feq8djas,0
7,0.5,finvptyc,0
7,2.0,fitw2b5w,0
7,1.5,fk7qb4ui,0
7,1.0,fknwxxkc,0
7,0.5,fkqohnyz,0
7,2.0,fmtexzhq,0
7,1.5,fn7l93wh,0
7,1.0,fp144dhv,2
7,1.5,fqhl1qb4,0
7,2.0,fui9all6,0
7,2.0,fux10x0w,0
7,2.0,fxhkfjl6,0
7,1.0,g693adjd,0
7,1.0,g9wmlvnq,0
7,0.5,ga4du4k4,0
7,0.5,gbyyehbu,2
7,1.5,gjgx2bpa,0
7,0.5,gjkdm90a,0
7,1.5,gl1rh5h3,0
7,1.5,gnoqoh3w,0
7,1.0,gs0apie5,2
7,1.5,gsr8crk9,0
7,1.0,gtfx5cp4,0
7,1.5,gvnylnen,0
7,1.0,gvylfpcb,0
7,2.0,gw7z0r17,2
7,1.5,gwrauo5n,0
7,1.0,gzk9xbzk,0
7,1.5,h05sten7,0
7,1.0,h1bjw0wb,0
7,2.0,h4ogrran,0
7,1.5,h658vk8l,0
7,1.0,h7gxnau7,0
7,2.0,h7t7kvrp,0
7,0.5,hhihyln7,0
7,1.0,hhl47b25,0
7,2.0,hilf0r9t,0
7,1.5,hnetng0w,2
7,1.0,hnufpjs9,0
7,2.0,ho5n7n90,0
7,2.0,hp6lwpn5,0
7,1.5,hpnec7fa,0
7,1.0,hsu0yo5c,0
7,2.0,hxfoi36j,0
7,1.0,hxial3gi,0
7,1.0,i0b7caz0,0
7,0.5,i0i5p4k7,0
7,1.0,i155x96n,0
7,0.5,i26lgvbz,0
7,1.5,i5jg7mgo,0
7,1.5,i6x4aj5l,0
7,1.5,i7v9l6ii,0
7,1.5,i9ba6vv7,0
7,1.0,i9tl5f99,0
7,1.5,iawcsntb,0
7,2.0,idy5fka2,0
7,1.0,iejvdmiq,0
7,0.5,igpsunrj,0
7,2.0,ikt8r2o1,0
7,1.0,ilxd0ih9,2
7,1.5,iutcduix,0
7,2.0,ixpt6jnr,0
7,1.5,iypgdijg,0
7,2.0,j061ywrl,0
7,1.0,j36vajdi,0
7,1.0,j3yb3k57,0
7,2.0,j59tm40d,0
7,0.5,j84uw2dq,2
7,1.5,j9armxm9,2
7,1.0,j9h2rvrr,0
7,1.5,jbc74lcu,0
7,1.0,jbtrdvhe,0
7,1.0,jdr1cg7m,0
7,1.0,jep80bed,0
7,0.5,jg0br2ro,2
7,0.5,jhn26qt9,2
7,1.5,jmrgkj1j,0
7,2.0,jn9fiqsz,0
7,1.5,jp9w1jcr,0
7,1.5,jqkssudz,0
7,2.0,jr255dwn,0
7,0.5,jubuq9tq,2
7,1.0,jwzny6vx,0
7,0.5,k6wkpmpn,2
7,1.5,kcep2eyq,0
7,2.0,kdcl99rp,2
7,1.5,kiq6xb6k,0
7,1.0,kjovtgua,0
7,1.0,kk2zu9gq,0
7,2.0,klhmed21,0
7,0.5,kmamrknk,0
7,1.5,kna8kca6,0
7,1.5,knz48o3k,0
7,1.0,ko3bdvo0,0
7,1.5,kqanoog7,0
7,1.0,krscvtaw,2
7,1.5,ktajrf7d,0
7,1.0,kw8cg1uh,0
7,1.0,l4qcu7f5,0
7,1.0,l5oaxugi,0
7,1.5,l5ogbl5p,0
7,2.0,l6bnxi40,2
7,1.5,l6wqi58t,0
7,1.0,lagv3tp7,0
7,1.0,lbcxl6w9,0
7,1.5,lbkt9ld8,0
7,2.0,ldeylpne,0
7,1.0,lfh7g2k1,0
7,0.5,llqpfhwg,2
7,1.5,lm9dysoc,0
7,1.0,lm9pay2b,2
7,0.5,lmzhm0os,0
7,2.0,lr88hhyh,0
7,1.5,lurb82s4,0
7,1.5,luupxvce,0
7,1.5,luxgc7st,0
7,1.0,lv5xjfk4,2
7,0.5,lw12h047,2
7,1.0,lwvvnlmv,0
7,1.5,lzda8kyn,0
7,1.0,m0q7rm6z,0
7,1.5,m400cal3,0
7,2.0,m5xdth1t,0
7,1.5,m9icky9z,0
7,1.5,mawuovy3,0
7,1.0,mcru4j6g,0
7,0.5,mf3prkkx,0
7,1.0,mgegswvn,0
7,2.0,mha7zs08,0
7,1.5,mk4znhd9,0
7,1.0,mk62bybt,0
7,0.5,mn9ii7tj,2
7,0.5,msqhnyhw,0
7,0.5,msz16zh8,0
7,1.0,muyc4vt8,0
7,2.0,mznfdrqo,0
7,1.5,n2abv3ub,0
7,1.5,n4q8rubt,0
7,2.0,n9i5y5sk,0
7,1.0,n9tp9nx7,0
7,1.0,na8odvj7,0
7,2.0,nck4f5ny,0
7,0.5,ndpuezpo,0
7,2.0,nfp7ngla,0
7,1.0,ngsstnpr,0
7,1.5,nkhjona0,0
7,2.0,nm2bq717,0
7,1.0,nn15iyqd,0
7,0.5,nna0s5mf,2
7,2.0,nqt9lhcc,0
7,1.0,nrodyagi,0
7,2.0,nrtrhq1f,0
7,1.5,nslfi9tp,0
7,1.5,nsmbho6w,0
7,0.5,nspl014y,0
7,0.5,ntra3jhs,2
7,1.0,nvzfpntu,0
7,2.0,nxy21x7k,1
7,2.0,o0xwhm57,0
7,1.5,o1fa8dfw,0
7,1.0,o3cvhzr3,0
7,1.0,o683gmrz,2
7,1.0,o877uul1,0
7,0.5,o8m6xdra,0
7,1.5,odnynje1,0
7,1.5,ogqsi3ns,0
7,2.0,ohqo54r6,0
7,2.0,ok3h4w7f,2
7,1.5,okkhmcsl,0
7,1.5,olq02s1k,0
7,0.5,ota8sgt2,0
7,1.0,oudj079q,0
7,2.0,ovlb53ek,0
7,1.0,oydib3p6,2
7,2.0,p119i282,0
7,0.5,p7a8chn4,0
7,1.5,p7dcrgel,0
7,1.0,p8gt0e6t,0
7,1.0,p8pns7r9,0
7,2.0,p8zp03cx,2
7,2.0,peq6kyyz,2
7,1.0,pidar1gz,0
7,1.5,plxz5mkg,0
7,0.5,pnw7jxo8,2
7,2.0,pqo9ppqx,0
7,1.5,prpooezh,0
7,0.5,pt3k01vx,2
7,1.0,ptnmtvzj,0
7,0.5,ptqmuulz,0
7,2.0,pwumjw7a,1
7,1.5,py38bel4,2
7,1.0,py6qu4tl,0
7,2.0,pycmzeg7,0
7,1.5,pylrg91h,0
7,1.0,q8gshba8,0
7,1.5,qdamvwxl,0
7,1.0,qfl6hehj,0
7,2.0,qg3il3u1,0
7,1.5,qgsi7x8a,0
7,0.5,qgvue8yw,2
7,2.0,qjab20j6,0
7,2.0,qjma4rsp,0
7,1.0,qlu7dilh,0
7,2.0,qoukiqr7,0
7,1.0,qpwvn2fi,0
7,1.5,qr1rk9tr,0
7,1.5,qrj1503e,0
7,1.0,qs90rv05,0
7,2.0,qv8ycdhe,0
7,1.5,r16y83dm,0
7,2.0,r1hb4pgo,0
7,1.0,r1m007gx,0
7,1.5,r88zb7t4,0
7,1.5,raz0qm9k,0
7,1.5,rb7ex6vw,0
7,0.5,rbn3foj3,0
7,1.0,rbnfh89u,2
7,1.0,ri8dy54e,0
7,1.0,rni54i0i,0
7,2.0,rqh815i8,0
7,1.0,rrazeehl,0
7,1.5,rrverrsj,0
7,2.0,rsiv86m8,0
7,1.5,rv26qfmf,0
7,1.5,s0qpiovr,0
7,1.0,s6008lhc,0
7,2.0,s6x8tblx,0
7,1.5,s956fh59,0
7,2.0,sa9umh7s,0
7,1.5,sb55ybtb,0
7,1.5,sbb30ato,0
7,1.5,sbpaix48,0
7,1.5,scc9wee0,0
7,0.5,sds68sv5,0
7,1.0,sjrnu3f3,0
7,1.5,sjyrr2bn,0
7,1.0,sn7rswab,0
7,1.0,sp212tai,0
7,2.0,srenbxa7,2
7,1.0,stax56ov,0
7,2.0,stib2pt0,2
7,1.5,stnjl8f8,0
7,0.5,svd6ls12,0
7,1.0,t4mrbo5k,0
7,2.0,t6rs1i7b,2
7,1.0,tb37l9yp,2
7,1.0,tc402gn4,0
7,1.5,tcy7jrth,0
7,0.5,teseu92c,0
7,2.0,tgowzrqo,2
7,0.5,thnj9c8f,0
7,2.0,tih33rys,0
7,1.0,tjp33y35,0
7,2.0,tlw1y46l,0
7,1.5,tmpidjrp,0
7,1.5,tohbzenc,0
7,2.0,tqruna9t,0
7,1.5,tro7b4d0,0
7,2.0,tsb6gul8,0
7,1.5,u1i5onqr,0
7,1.0,u2n8so5w,0
7,1.5,u5d3wkww,0
7,2.0,u79zx7py,0
7,1.5,ubnv0fdw,0
7,2.0,uftc8inx,0
7,1.0,uifnjio5,0
7,0.5,ujt4ngw0,0
7,2.0,um70ket2,0
7,1.5,umtu37eu,0
7,1.0,uomdh0sb,0
7,1.0,up5vftj4,0
7,1.5,ur37plis,0
7,1.5,usu6laaq,0
7,0.5,uvor9rts,0
7,0.5,uyqqalyv,2
7,2.0,v2fz68x7,0
7,2.0,v4r2ek6a,0
7,1.0,v92f17b6,0
7,2.0,va27t39c,0
7,1.0,vc2i6z7r,0
7,2.0,vhi6nszc,0
7,0.5,vijh6x1l,0
7,1.0,vjefplpt,0
7,2.0,vpblnie6,0
7,2.0,vrcul1t5,0
7,1.5,vv5gpldi,0
7,1.5,vwf2djd4,0
7,0.5,w04g47wa,0
7,1.5,w04zf2s9,0
7,1.0,w1l8h8g8,0
7,0.5,w4maqxl4,2
7,2.0,w5sub348,0
7,0.5,wcoch07b,0
7,1.0,wfy5kz63,2
7,1.5,wh9vvgv2,0
7,0.5,wkyh3x39,0
7,2.0,wmdcxmq2,0
7,1.0,woscjkii,0
7,2.0,wp5zwjlr,0
7,2.0,wptgooiy,0
7,1.0,wq770ik9,0
7,1.0,wxagjqbt,0
7,2.0,wxqifqti,0
7,1.0,x01ukfy6,0
7,2.0,x0nuv9bv,0
7,1.5,x1wldypw,0
7,1.5,x95h80nq,0
7,1.0,xekv4fl9,0
7,0.5,xf2ukinp,0
7,1.0,xkg22dwz,0
7,1.5,xkmarj73,0
7,1.5,xkx56h0o,0
7,2.0,xl2fv0qx,0
7,1.0,xnf8xcgj,2
7,0.5,xnqkqgvy,0
7,0.5,xob8d5nz,2
7,1.5,xpobtz3h,0
7,1.0,xpog8ghu,0
7,1.5,xqckpfdz,0
7,1.0,xurttbt2,0
7,0.5,xwipcngf,0
7,1.0,y43prnko,0
7,1.0,y49su5uc,0
7,2.0,y665agnh,0
7,1.0,y7giefdw,0
7,2.0,y7pvj2l1,0
7,2.0,y7qqev4j,0
7,2.0,yaiadylf,0
7,1.0,yb54i1ne,0
7,1.0,yb5kf0u2,0
7,2.0,ybauyaed,0
7,1.5,ybbnq323,0
7,2.0,ybbutyaw,0
7,0.5,yc6xtw0s,0
7,2.0,ycnq3jfo,0
7,1.5,ycrrsr5c,0
7,1.0,yd6ujkx5,0
7,1.5,yemyanvv,0
7,1.0,yf5g53a9,0
7,0.5,yfjme53q,0
7,2.0,yfyd2ysn,2
7,1.0,yh96792l,0
7,0.5,yiy2y2x3,0
7,1.0,yjbmnqx9,0
7,1.5,ylr2b8ck,0
7,1.5,ylwcf6cd,0
7,1.0,yq4dtf8n,0
7,1.0,yr78kts9,0
7,2.0,ysgz6adr,0
7,1.0,yup3rb7r,0
7,1.0,yw2dawdc,0
7,1.5,ywwg00jj,0
7,2.0,yzffm05r,0
7,1.5,z4l3pk23,0
7,1.0,z6tp42b1,0
7,1.5,z97nzbuu,0
7,2.0,zikyb797,2
7,1.5,zknngzt2,0
7,2.0,zksa523r,0
7,1.5,zlhu1jit,0
7,2.0,znm5ibc1,0
7,0.5,zo9uzk52,2
7,2.0,zqjiiy4l,0
7,2.0,zrtfyz8s,0
7,1.0,zzljrkbf,2
8,0.5,010vptx3,1
8,1.5,01f5mvsc,1
8,1.5,02f0opkr,0
8,1.0,04mus6wa,0
8,1.5,05m50voc,2
8,1.0,05qglt1f,0
8,1.5,06boh550,0
8,1.5,06vc2y9y,1
8,0.5,0be4wta5,0
8,0.5,0d6o5w8z,2
8,1.0,0gier0lu,0
8,2.0,0gikppdh,2
8,1.0,0lyxvex0,0
8,2.0,0mzoti1m,0
8,1.0,0nh58odf,0
8,2.0,0o79m08j,1
8,1.5,0uengr9t,0
8,1.5,0vecbxny,0
8,1.0,0vjs2w3l,0
8,1.0,0xb64n8p,0
8,1.5,0xciml6s,0
8,1.0,0xhho1sh,0
8,1.5,0xmfg9d9,0
8,1.0,0ynor3i5,0
8,1.0,0zw3ukpx,1
8,0.5,10n2u1b1,1
8,2.0,10r5p0nu,0
8,2.0,11emhen6,1
8,0.5,11hi1jel,0
8,0.5,12t247bn,0
8,1.5,15vimfk9,0
8,1.0,17oac3bg,2
8,2.0,1a8uevk8,0
8,1.0,1bfan8h1,0
8,2.0,1bxgb1ds,0
8,1.0,1g2ij37f,0
8,1.0,1nijgf3k,0
8,2.0,1nwnkfyy,0
8,2.0,1o5hi8qz,0
8,2.0,1qn5y4gc,0
8,1.5,1rcsqyff,2
8,1.5,1rq612hm,0
8,2.0,1x66nxgx,0
8,1.5,1yka7ej9,0
8,1.5,229fnvgk,0
8,2.0,23jb5wkh,0
8,1.0,23x0btii,0
8,1.5,28ddm9um,0
8,2.0,28mi8go0,0
8,0.5,29wn81da,2
8,0.5,2ad1tu4s,1
8,1.5,2ioap802,0
8,2.0,2jwuzfan,1
8,2.0,2mohptl2,0
8,1.0,2mwahvq0,0
8,2.0,2plv75os,0
8,1.5,2qjwktfw,0
8,2.0,2qthdldg,1
8,1.0,2rc8n3x6,2
8,0.5,2smn2hl5,0
8,2.0,2vptkcas,1
8,1.5,2w3bx6p8,1
8,1.5,2wt5z9r1,0
8,0.5,2zbm4iwn,0
8,2.0,30duqivi,1
8,1.5,3114rz8f,0
8,2.0,31i1k332,1
8,2.0,3308f8hm,1
8,2.0,36fbcobw,1
8,1.5,36g4zdqa,0
8,2.0,39mfts0g,0
8,2.0,3a3c8ee1,1
8,2.0,3i2jhvwn,1
8,1.5,3ipgrn1l,0
8,1.0,3jnkki5z,0
8,1.5,3kp3ptbn,0
8,1.5,3lqqk9da,0
8,1.5,3nipr212,2
8,1.0,3qv8fanm,0
8,1.5,3rmrkzuq,1
8,1.5,3rrry27f,0
8,0.5,3ueg2i6w,1
8,2.0,3wegrnyn,0
8,1.5,3y89lumh,0
8,1.0,4057qib7,0
8,1.0,41ogljo8,0
8,1.5,42pjc0lo,0
8,2.0,44lulf16,1
8,2.0,45g12waw,0
